Stock_ID,Date,Open,High,Low,Close,Adj Close,Volume,Entity,Code,New Cases,Case Fatality,New Deaths,SMA 30,SMA 90,Signal,Position,Buy,Sell,tenkan_sen,kijun_sen,senkou_span_a,senkou_span_b,chikou_span,ADX30,ADX14,14high,14low,%K,%D,gain,loss,avg_gain,avg_loss,rs,rsi
707,2021-10-21,628.8900146484375,654.010009765625,628.6500244140625,653.1599731445312,653.1599731445312,8437100,World,OWID_WRL,461934.0,1.68,7760.0,609.6423278808594,559.1557756212022,1,0.0,0.0,0.0,635.5800170898438,611.0450134277344,578.4424896240234,560.1299896240234,659.2000122070312,28.73337502674045,32.40449716815391,654.010009765625,594.6799926757812,98.56727393183364,79.42183667471703,28.02,0.0,5.72740161555869,2.7939679987384336,2.049916684136968,67.21221910089753
708,2021-10-22,651.8099975585938,665.4600219726562,651.8099975585938,664.780029296875,664.780029296875,6186000,World,OWID_WRL,492818.0,1.66,8170.0,611.8443298339844,561.0709981282552,1,0.0,0.0,0.0,641.3050231933594,616.77001953125,578.4424896240234,560.1299896240234,654.0599975585938,28.847916784047392,32.40691446433389,665.4600219726562,606.8900146484375,98.83900872332643,82.74618425175215,11.62,0.0,6.148301500161641,2.5943988559714026,2.369836652529503,70.3249711154584
709,2021-10-25,663.739990234375,675.8800048828125,657.0700073242188,671.6599731445312,671.6599731445312,3833500,World,OWID_WRL,423484.0,1.6,6793.0,614.5899963378906,562.996775648329,1,0.0,0.0,0.0,646.5150146484375,621.9800109863281,578.4424896240234,560.1299896240234,658.2899780273438,29.08154111530604,32.90424031432836,675.8800048828125,617.1500244140625,92.81451874392039,84.38434407784985,6.88,0.0,6.2005656787215235,2.409084651973445,2.5738264006797014,72.0187863683079
710,2021-10-26,673.760009765625,676.489990234375,662.77001953125,668.52001953125,668.52001953125,2904800,World,OWID_WRL,426348.0,1.82,7743.0,617.6153299967448,564.860664876302,1,0.0,0.0,0.0,646.8200073242188,622.9299926757812,577.6974945068359,560.1299896240234,665.6400146484375,29.314393006286828,33.39387234740513,676.489990234375,617.1500244140625,86.56896647487312,86.43983742163748,0.0,3.14,5.757668130241415,2.4612928911181986,2.3392860520657615,70.05347896502079
711,2021-10-27,669.0,671.4099731445312,661.8499755859375,662.9199829101562,662.9199829101562,2276900,World,OWID_WRL,514001.0,1.78,9144.0,620.2836629231771,566.7042202419705,1,0.0,0.0,0.0,646.8200073242188,626.7099914550781,576.3574981689453,560.1299896240234,663.8400268554688,29.51638240813448,33.74540715305219,676.489990234375,617.1500244140625,77.13175743088541,85.32686456333487,0.0,5.6,5.346406120938457,2.6854862560383275,1.9908521627757503,66.56471314610482
712,2021-10-28,670.9500122070312,676.7999877929688,668.030029296875,674.0499877929688,674.0499877929688,2859400,World,OWID_WRL,482925.0,1.85,8932.0,623.2019958496094,568.5401089138455,1,0.0,0.0,0.0,646.9750061035156,626.864990234375,576.8325042724609,560.1299896240234,641.9000244140625,29.776142104575392,34.34142018834108,676.7999877929688,617.1500244140625,95.38977084942776,86.8155056109571,11.13,0.0,5.759519969442851,2.4936658091784474,2.309659918439656,69.78541528002516
713,2021-10-29,673.0599975585938,690.969970703125,671.239990234375,690.3099975585938,690.3099975585938,3825300,World,OWID_WRL,494124.0,1.58,7820.0,626.5673299153646,570.5131089952257,1,0.0,0.0,0.0,654.0599975585938,633.9499816894531,575.4125061035156,560.1299896240234,617.77001953125,30.184598716029583,35.50560875783862,690.969970703125,617.1500244140625,99.10596908056944,92.63103789069088,16.26,0.0,6.509554257339791,2.315546822808558,2.8112384483956427,73.7618096180533
714,2021-11-01,689.0599975585938,689.969970703125,676.5399780273438,681.1699829101562,681.1699829101562,3110900,World,OWID_WRL,419154.0,1.52,6367.0,630.0919962565105,572.3254421657986,1,0.0,0.0,0.0,654.0599975585938,633.9499816894531,576.2174987792969,560.1299896240234,616.469970703125,30.57944010710197,36.58664100094348,690.969970703125,617.1500244140625,86.72447179168327,90.93920901352655,0.0,9.14,6.044586096101234,2.803007764036518,2.1564642715782663,68.3189824448737
715,2021-11-02,683.1099853515625,687.6799926757812,673.8200073242188,677.719970703125,677.719970703125,3888600,World,OWID_WRL,404290.0,1.75,7057.0,633.5779947916667,573.9993306477865,1,0.0,0.0,0.0,659.8099975585938,635.5649719238281,580.5249938964844,560.1299896240234,602.1300048828125,30.88900392465292,37.24803242749697,690.969970703125,617.1500244140625,82.05092164641255,88.54091085968172,0.0,3.45,5.612829946379717,2.849221495176767,1.969952127583361,66.32942360543379
716,2021-11-03,677.27001953125,689.3900146484375,677.27001953125,688.2899780273438,688.2899780273438,2334900,World,OWID_WRL,524771.0,1.61,8465.0,636.8326599121094,575.7244411892361,1,0.0,0.0,0.0,671.3899841308594,639.489990234375,581.739990234375,560.1299896240234,612.6900024414062,31.2079119645128,37.94376798415602,690.969970703125,617.1500244140625,96.3695548283292,89.0487731574544,10.57,0.0,5.9669135216383085,2.6457056740927123,2.2553202270636294,69.28105592542514
717,2021-11-04,685.8900146484375,685.9400024414062,665.5,668.4000244140625,668.4000244140625,4865000,World,OWID_WRL,517385.0,1.46,7570.0,639.3373270670573,577.2233303493923,1,0.0,0.0,0.0,674.0199890136719,642.8249816894531,584.7525024414062,560.1299896240234,625.5800170898438,31.210521424025973,37.1702776862705,690.969970703125,617.1500244140625,69.42568042425334,86.59973229308014,0.0,19.89,5.540705412949857,3.87744098308609,1.4289593154658309,58.830104990530984
718,2021-11-05,663.969970703125,665.6400146484375,645.010009765625,645.719970703125,645.719970703125,5283500,World,OWID_WRL,524230.0,1.64,8585.0,641.1149922688802,578.5289964463975,1,0.0,0.0,0.0,667.989990234375,642.8249816894531,587.8825073242188,561.8300018310547,628.0800170898438,30.75263977017428,34.615958830117975,690.969970703125,617.1500244140625,38.70220411322021,81.10979610484226,0.0,22.68,5.144940740596296,5.220480912865655,0.9855300357323032,49.63561457124067
719,2021-11-08,650.2899780273438,656.0,643.7899780273438,651.4500122070312,651.4500122070312,2887500,World,OWID_WRL,467401.0,1.42,6645.0,643.0753255208333,579.839107937283,1,0.0,0.0,0.0,667.3799743652344,642.8249816894531,588.3175048828125,561.8300018310547,611.0,30.284808708426212,32.151367054486286,690.969970703125,617.1500244140625,46.46439006966711,74.12045599344788,5.73,0.0,5.186730687696561,4.847589419089537,1.0699608071738715,51.68990656565594
720,2021-11-09,653.7000122070312,660.5,650.52001953125,655.989990234375,655.989990234375,2415600,World,OWID_WRL,469231.0,1.71,8005.0,645.4799926757812,581.1947747124566,1,0.0,0.0,0.0,667.3799743652344,648.9299926757812,594.6100006103516,565.3950042724609,611.6599731445312,29.89913678406116,30.208052398774413,690.969970703125,628.6500244140625,43.87032956270506,66.22965034803867,4.54,0.0,5.140535638575378,4.501333032011713,1.1420029582387945,53.31472367236021
721,2021-11-10,653.010009765625,660.3300170898438,642.1099853515625,646.9099731445312,646.9099731445312,2405800,World,OWID_WRL,573551.0,1.44,8270.0,647.0749918619791,582.3644409179688,1,0.0,0.0,0.0,666.5399780273438,654.0599975585938,603.5400085449219,572.5250091552734,604.5599975585938,29.35100343196453,28.362352898406222,690.969970703125,642.1099853515625,9.82396486292694,55.24386364393063,0.0,9.08,4.77335452153428,4.8283806725823055,0.9886036013356427,49.71345725571695
722,2021-11-11,650.239990234375,665.8200073242188,649.7100219726562,657.5800170898438,657.5800170898438,2868300,World,OWID_WRL,521029.0,1.47,7674.0,648.649658203125,583.7157741970486,1,0.0,0.0,0.0,666.0399780273438,654.0599975585938,604.8300018310547,572.8800048828125,597.989990234375,28.90494343615581,26.462230409691976,690.969970703125,642.1099853515625,31.661965567467227,48.04544134693844,10.67,0.0,5.194543484281831,4.483496338826426,1.1585921102015495,53.67350805768353
723,2021-11-12,660.010009765625,683.3400268554688,653.8200073242188,682.6099853515625,682.6099853515625,4198400,World,OWID_WRL,599604.0,1.5,9002.0,650.964990234375,585.4029961480035,1,0.0,0.0,0.0,665.75,654.0599975585938,609.6725158691406,576.1050109863281,605.0399780273438,28.718865978470326,25.876196722174292,690.969970703125,642.1099853515625,82.88991433089909,46.11977841873414,25.03,0.0,6.611361806833129,4.163246600338824,1.5880303142011971,61.360576245465936
724,2021-11-15,681.239990234375,685.260009765625,671.489990234375,679.3300170898438,679.3300170898438,2872200,World,OWID_WRL,522891.0,1.31,6841.0,653.4976582845052,586.9957743326823,1,0.0,0.0,0.0,665.75,654.0599975585938,610.4800109863281,576.1050109863281,591.0599975585938,28.56409814139611,25.445488575391735,690.969970703125,642.1099853515625,76.17691955998711,47.08424115241039,0.0,3.28,6.139121677773619,4.10015755745748,1.497289211876167,59.956580309386005
725,2021-11-16,678.27001953125,688.3599853515625,676.9000244140625,687.4000244140625,687.4000244140625,2077400,World,OWID_WRL,506688.0,1.5,7615.0,655.2506591796875,588.663441297743,1,0.0,0.0,0.0,665.2349853515625,654.0599975585938,612.4425201416016,576.1050109863281,586.72998046875,28.45534230436208,25.232680699286785,690.969970703125,642.1099853515625,92.6935174798444,54.79728591907099,8.07,0.0,6.277041557932646,3.8072891604962313,1.6486905231843527,62.24549484936567
726,2021-11-17,690.0,700.989990234375,686.0900268554688,691.6900024414062,691.6900024414062,2732800,World,OWID_WRL,615165.0,1.49,9161.0,657.0036600748698,590.3413302951388,1,0.0,0.0,0.0,671.5499877929688,659.0700073242188,614.1100158691406,576.1050109863281,593.739990234375,28.508825066841442,25.729697834112542,700.989990234375,642.1099853515625,84.2051850853642,60.18882806417058,4.29,0.0,6.135110018080314,3.5353399347465,1.7353663668329051,63.441825850998086
727,2021-11-18,691.6099853515625,691.739990234375,679.739990234375,682.02001953125,682.02001953125,2012900,World,OWID_WRL,621435.0,1.33,8291.0,658.6759948730469,591.8309970431858,1,0.0,0.0,0.0,671.5499877929688,659.0700073242188,614.1100158691406,576.1050109863281,604.9199829101562,28.421494286347393,25.590755835532157,700.989990234375,642.1099853515625,67.78198177652925,63.60477838043117,0.0,9.67,5.69688787393172,3.9735299394074644,1.4337095632356665,58.910462649023756
728,2021-11-19,692.3499755859375,694.1599731445312,675.0,678.7999877929688,678.7999877929688,2613700,World,OWID_WRL,614504.0,1.3,7981.0,660.2139953613281,593.3404412163628,1,0.0,0.0,0.0,671.5499877929688,659.0700073242188,614.1100158691406,576.1050109863281,614.239990234375,28.23567030924051,25.031726192627524,700.989990234375,642.1099853515625,62.313178326716354,71.1032374466868,0.0,3.22,5.289967311508026,3.9197063723069308,1.3495825475301184,57.439248046373166
729,2021-11-22,676.02001953125,679.47998046875,656.469970703125,659.2000122070312,659.2000122070312,2764400,World,OWID_WRL,597926.0,1.19,7132.0,661.2859965006511,594.7725524902344,1,0.0,0.0,0.0,671.5499877929688,659.0700073242188,617.1625213623047,577.02001953125,614.0900268554688,27.691487886389424,23.404463315494844,700.989990234375,642.1099853515625,29.025179073070106,70.72655366177294,0.0,19.6,4.912112503543168,5.039727345713579,0.9746782249482304,49.358837943016425
730,2021-11-23,658.1799926757812,666.4299926757812,646.0499877929688,654.0599975585938,654.0599975585938,2320200,World,OWID_WRL,574877.0,1.4,8026.0,662.2566630045573,596.125663248698,1,0.0,0.0,0.0,673.5199890136719,659.0700073242188,620.5875244140625,577.02001953125,613.1199951171875,26.9817690984904,22.54498414776582,700.989990234375,642.1099853515625,20.29553535332594,61.784499522119624,0.0,5.14,4.561247324718655,5.046889678162609,0.9037739311906737,47.47275484675998
731,2021-11-24,658.010009765625,661.4400024414062,651.0999755859375,658.2899780273438,658.2899780273438,1867300,World,OWID_WRL,657333.0,1.3,8570.0,663.2076619466146,597.5394409179687,1,0.0,0.0,0.0,673.5199890136719,659.0700073242188,620.5875244140625,577.02001953125,610.7100219726562,26.295707603521343,21.7468963491603,700.989990234375,642.1099853515625,27.47960484715297,54.82774027742904,4.23,0.0,4.5375868015244665,4.686397558293851,0.9682462371323954,49.193348823217676
732,2021-11-26,675.0,676.4099731445312,660.6699829101562,665.6400146484375,665.6400146484375,2872500,World,OWID_WRL,613385.0,1.12,6895.0,664.2689961751302,599.2284410264757,1,0.0,0.0,0.0,673.5199890136719,664.8200073242188,618.9675140380859,577.02001953125,610.5399780273438,25.85208186639204,20.45172849144898,700.989990234375,642.1099853515625,39.962682312452706,47.2947638249445,7.35,0.0,4.738473458558433,4.351654875558576,1.088889995659457,52.12768493899064
733,2021-11-29,663.2000122070312,667.989990234375,658.2899780273438,663.8400268554688,663.8400268554688,2529400,World,OWID_WRL,630656.0,1.19,7521.0,665.4539978027344,600.9181081136068,1,0.0,0.0,0.0,673.5199890136719,671.5499877929688,623.3125152587891,580.6050109863281,612.0900268554688,25.38015116540664,19.08240104772918,700.989990234375,642.1099853515625,36.905638080626936,40.53768568141061,0.0,1.8,4.400011068661402,4.169393813018678,1.0553119388537096,51.345585013352235
734,2021-11-30,668.2000122070312,675.3800048828125,640.010009765625,641.9000244140625,641.9000244140625,5608900,World,OWID_WRL,600104.0,1.34,8030.0,665.5849995930989,602.3235531277127,1,0.0,0.0,0.0,670.5,670.5,629.0375213623047,586.3300170898438,602.4400024414062,24.613684605703707,18.763832058283395,700.989990234375,640.010009765625,3.09940185928079,31.297317121803683,0.0,21.94,4.085724563757016,5.4387228263744865,0.7512286788993447,42.89723483580085
735,2021-12-01,649.47998046875,654.52001953125,617.0700073242188,617.77001953125,617.77001953125,3882800,World,OWID_WRL,702103.0,1.32,9247.0,664.8773335774739,603.4488867865668,1,0.0,0.0,0.0,655.614990234375,659.0299987792969,634.2475128173828,591.5400085449219,597.3699951171875,24.046867079570628,19.535612440308395,700.989990234375,617.0700073242188,0.8341424566073552,22.514597711788117,0.0,24.13,3.793887094917229,6.773814053062023,0.560081375898154,35.90077957155982
736,2021-12-02,617.0999755859375,625.3599853515625,612.8800048828125,616.469970703125,616.469970703125,3331100,World,OWID_WRL,707300.0,1.43,10107.0,664.5883321126302,604.5328867594401,1,0.0,0.0,0.0,653.5199890136719,656.9349975585938,634.875,594.0,591.1500244140625,23.554722244673524,20.419733067952098,700.989990234375,612.8800048828125,4.0744142743735425,18.950202740545752,0.0,1.3,3.5228951595659983,6.382827334986165,0.5519333321545403,35.564242401333985
737,2021-12-03,622.75,625.5,594.0,602.1300048828125,602.1300048828125,4829300,World,OWID_WRL,730519.0,1.18,8591.0,662.8873331705729,605.4532202826606,1,0.0,0.0,0.0,636.739990234375,647.4949951171875,636.7649993896484,594.3949890136719,567.52001953125,23.314401757014526,21.917046174074386,700.989990234375,594.0,7.598846270574195,17.136390014438355,0.0,14.34,3.27125979102557,6.951196811058582,0.4706038226138784,32.00072075002623
738,2021-12-06,606.010009765625,617.2899780273438,601.0,612.6900024414062,612.6900024414062,3075700,World,OWID_WRL,597172.0,1.17,6990.0,661.1509989420573,606.5469980875652,1,0.0,0.0,0.0,635.2049865722656,647.4949951171875,636.9199981689453,595.5,553.2899780273438,23.082091952277494,23.307408344045083,700.989990234375,594.0,17.46892620558564,15.706293065643024,10.56,0.0,3.7918840916666006,6.454682753125826,0.5874625038434763,37.00638613013817
739,2021-12-07,619.8300170898438,628.8900146484375,611.4000244140625,625.5800170898438,625.5800170898438,3125200,World,OWID_WRL,638968.0,1.21,7728.0,659.615000406901,607.7471093071831,1,0.0,0.0,0.0,635.2049865722656,647.4949951171875,644.0049896240234,604.8099975585938,541.0599975585938,22.668673369459196,23.68793689478986,700.989990234375,594.0,29.516795936389713,14.21402358334831,12.89,0.0,4.441749513690415,5.993633985045409,0.7410778710833748,42.56431509420332
740,2021-12-08,630.0,632.4600219726562,623.2000122070312,628.0800170898438,628.0800170898438,2220300,World,OWID_WRL,711133.0,1.17,8299.0,658.2670003255208,609.0018870035807,1,0.0,0.0,0.0,635.2049865722656,647.4949951171875,644.0049896240234,606.4199829101562,539.8499755859375,22.212711419125394,23.77468419206057,694.1599731445312,594.0,34.0255852911084,13.802587470559947,2.5,0.0,4.303053119855385,5.565517271827879,0.7731631957440923,43.6036117600355
741,2021-12-09,627.5800170898438,630.239990234375,610.4400024414062,611.0,611.0,2376300,World,OWID_WRL,698027.0,1.23,8570.0,656.5363342285157,610.1149980333116,1,0.0,0.0,0.0,634.6900024414062,647.4949951171875,647.6874847412109,615.0349731445312,540.8400268554688,21.93404441959321,24.394141655660825,694.1599731445312,594.0,16.972848001335755,15.78450834799637,0.0,17.08,3.995692182722858,6.387980323840173,0.6255016421717504,38.48052969888417
742,2021-12-10,616.780029296875,617.739990234375,605.8800048828125,611.6599731445312,611.6599731445312,2748800,World,OWID_WRL,693409.0,1.16,8013.0,654.4566670735677,611.1628868950738,1,0.0,0.0,0.0,634.6900024414062,647.4949951171875,655.4399871826172,617.35498046875,537.219970703125,21.72029083862996,25.14897199688728,679.47998046875,594.0,20.659776766078497,18.616741820777964,0.66,0.0,3.757428455385511,5.931696014994446,0.6334492606983383,38.77985536125705
743,2021-12-13,612.0,612.6400146484375,599.52001953125,604.5599975585938,604.5599975585938,2517900,World,OWID_WRL,607510.0,1.04,6296.0,651.5983337402344,612.0481089274089,1,0.0,0.0,0.0,624.260009765625,647.4949951171875,658.4224853515625,618.2099914550781,519.2000122070312,21.590224588136678,26.095881255776575,676.4099731445312,594.0,12.813980099318252,19.86525122434149,0.0,7.1,3.4890407085722606,6.015146299637699,0.5800425350888656,36.71056457073433
744,2021-12-14,598.7100219726562,602.2899780273438,588.1300048828125,597.989990234375,597.989990234375,2984500,World,OWID_WRL,636494.0,1.22,7739.0,648.8256673177083,612.9085533989801,1,0.0,0.0,0.0,610.2950134277344,644.5599975585938,655.4074859619141,618.2099914550781,525.6900024414062,21.595862533697744,27.38283474916643,676.4099731445312,588.1300048828125,11.168995125067497,20.375272489269104,0.0,6.57,3.239823515102813,6.054778706806435,0.5350853717346911,34.85704323597514
745,2021-12-15,598.1799926757812,605.6900024414062,584.510009765625,605.0399780273438,605.0399780273438,2866200,World,OWID_WRL,740099.0,1.22,9029.0,646.4030008951823,613.8537757025824,1,0.0,0.0,0.0,608.4850158691406,642.75,655.1024780273438,618.4349975585938,510.79998779296875,21.64179454683352,28.700577765794776,676.4099731445312,584.510009765625,22.339473822283352,21.07106500594021,7.05,0.0,3.511978978309755,5.622294513463118,0.6246522607273575,38.44836681836767
746,2021-12-16,597.0900268554688,602.8300170898438,588.0,591.0599975585938,591.0599975585938,3143200,World,OWID_WRL,743847.0,0.99,7346.0,643.1620015462239,614.6895531548394,1,0.0,0.0,0.0,608.4850158691406,642.75,658.1549835205078,620.1099853515625,515.8599853515625,21.68619549286477,29.924196281235382,675.3800048828125,584.510009765625,7.208086436586437,17.88410650596831,0.0,13.98,3.2611233370019153,6.219273476787182,0.5243576036933788,34.398595344222926
747,2021-12-17,591.6099853515625,593.25,581.739990234375,586.72998046875,586.72998046875,4386900,World,OWID_WRL,767430.0,0.95,7300.0,640.4396667480469,615.5154415554471,1,0.0,0.0,0.0,607.1000061035156,641.364990234375,660.2999877929688,623.7099914550781,508.25,21.800810280195076,31.285107058079422,675.3800048828125,581.739990234375,5.328908002748015,13.784581179059685,0.0,4.33,3.028185955787493,6.084325371302383,0.49770282997526366,33.23108029270959
748,2021-12-20,586.4299926757812,602.8800048828125,584.260009765625,593.739990234375,593.739990234375,3358400,World,OWID_WRL,737790.0,0.91,6690.0,638.7070007324219,616.4378858778211,1,0.0,0.0,0.0,607.1000061035156,641.364990234375,660.0499877929688,626.2899780273438,397.5,21.734153246548896,31.614901064961746,654.52001953125,581.739990234375,16.488039529430708,13.715322825930395,7.01,0.0,3.3126012446598145,5.649730701923642,0.5863290516717775,36.961376396269465
749,2021-12-21,597.5399780273438,607.8200073242188,593.8599853515625,604.9199829101562,604.9199829101562,2319400,World,OWID_WRL,758348.0,0.99,7498.0,637.1559997558594,617.4267747667101,1,0.0,0.0,0.0,605.989990234375,641.364990234375,659.9049987792969,629.5249938964844,387.1499938964844,21.58154731570017,31.472252935852882,632.4600219726562,581.739990234375,45.70184970583528,17.29276181732422,11.18,0.0,3.8745582986126847,5.246178508929097,0.7385486963545201,42.4807598373947
750,2021-12-22,603.3599853515625,614.8200073242188,602.6300048828125,614.239990234375,614.239990234375,2335700,World,OWID_WRL,914385.0,1.13,10371.0,635.7643330891927,618.4969970703125,1,0.0,0.0,0.0,599.739990234375,641.364990234375,659.9049987792969,629.5249938964844,366.4200134277344,21.311597880530798,30.729532440091415,632.4600219726562,581.739990234375,64.07724696960398,24.61608565593647,9.32,0.0,4.2635184201403495,4.871451472577019,0.8752049454133082,46.67249558796396
751,2021-12-23,616.4000244140625,616.8800048828125,607.5700073242188,614.0900268554688,614.0900268554688,1621100,World,OWID_WRL,1011488.0,0.72,7258.0,634.6703348795573,619.5545532226563,1,0.0,0.0,0.0,599.3099975585938,641.364990234375,659.6474914550781,629.5249938964844,359.70001220703125,21.01488471304489,29.862902535162075,632.4600219726562,581.739990234375,63.781578032171,32.13216892837982,0.0,0.15,3.9589813901303246,4.534204938821517,0.8731368439555582,46.61361751401619
752,2021-12-27,615.0,615.0,609.25,613.1199951171875,613.1199951171875,2061500,World,OWID_WRL,1273790.0,0.5,6354.0,633.1883341471354,620.5684421115451,1,0.0,0.0,0.0,599.3099975585938,637.9499816894531,665.3099975585938,634.5350036621094,386.70001220703125,20.728061984475175,29.058174766299118,632.4600219726562,581.739990234375,61.8690560856417,37.77925210885959,0.0,0.97,3.6761970051210158,4.279618871762837,0.859001026791607,46.207668226742754
753,2021-12-28,614.9500122070312,618.4099731445312,609.6900024414062,610.7100219726562,610.7100219726562,1882800,World,OWID_WRL,1335893.0,0.58,7684.0,630.7916687011718,621.3128865559896,1,0.0,0.0,0.0,600.0749816894531,637.9499816894531,665.3099975585938,634.5350036621094,384.3599853515625,20.38908159233055,27.990729922381338,632.4600219726562,581.739990234375,57.11753472034195,44.909173292253236,0.0,2.41,3.4136115047552287,4.14607466663692,0.8233357523018688,45.15546581382224
754,2021-12-29,610.7100219726562,613.97998046875,604.6799926757812,610.5399780273438,610.5399780273438,1287200,World,OWID_WRL,1704483.0,0.47,7953.0,628.4986673990885,622.0202195909288,1,0.0,0.0,0.0,600.0749816894531,630.6099853515625,665.3099975585938,634.5350036621094,427.1400146484375,20.134215362022193,27.345720699383012,630.239990234375,581.739990234375,59.381418129832475,52.630960453265295,0.0,0.17,3.1697821115584266,3.862069333305712,0.8207470757251458,45.0774897110994
755,2021-12-30,612.989990234375,620.6099853515625,611.239990234375,612.0900268554688,612.0900268554688,1625100,World,OWID_WRL,1948718.0,0.38,7424.0,625.9883341471354,622.6731085883247,1,0.0,0.0,0.0,601.1749877929688,629.0749816894531,665.3099975585938,634.5350036621094,457.1300048828125,19.766257788077173,26.11428334394447,620.6099853515625,581.739990234375,78.08088611689482,61.42993853718874,1.55,0.0,3.054083389304253,3.5862072380695897,0.851619325532405,45.99321868103395
756,2021-12-31,610.010009765625,614.0800170898438,602.0499877929688,602.4400024414062,602.4400024414062,1995900,World,OWID_WRL,1743361.0,0.35,6097.0,623.0133341471354,623.2178866916232,0,-1.0,0.0,602.4400024414062,602.4349975585938,629.0749816894531,666.2949981689453,634.5350036621094,429.4800109863281,19.544907786664755,25.612928019387365,620.6099853515625,581.739990234375,53.25447596436187,62.508885145549684,0.0,9.65,2.8359345757825207,4.01933529249319,0.705573028724208,41.3686788452551
757,2022-01-03,605.6099853515625,609.989990234375,590.5599975585938,597.3699951171875,597.3699951171875,3067500,World,OWID_WRL,2356734.0,0.25,5881.0,620.1916666666667,623.7711086697049,0,0.0,0.0,0.0,605.5849914550781,629.0749816894531,666.2949981689453,634.5350036621094,405.6000061035156,19.487983273089586,25.833165807613454,620.6099853515625,581.739990234375,40.21097722212277,59.09941803876666,0.0,5.07,2.6333678203694832,4.094382771600819,0.6431660074956526,39.14187638751736
758,2022-01-04,599.9099731445312,600.4099731445312,581.5999755859375,591.1500244140625,591.1500244140625,4393100,World,OWID_WRL,2513506.0,0.32,8116.0,617.2700012207031,624.2269978841146,0,0.0,0.0,0.0,601.10498046875,628.489990234375,669.1699981689453,634.5350036621094,410.1700134277344,19.547753316585347,26.499245927833776,620.6099853515625,581.5999755859375,24.481021372469254,53.48505280166641,0.0,6.22,2.4452701189145203,4.2462125736293315,0.5758708676293364,36.54302388974603
759,2022-01-05,592.0,592.8400268554688,566.8800048828125,567.52001953125,567.52001953125,4148700,World,OWID_WRL,2583778.0,0.3,7776.0,614.2140014648437,624.3225538465712,0,0.0,0.0,0.0,593.7449951171875,621.1300048828125,672.5349884033203,634.5350036621094,402.1000061035156,19.78002105746253,27.757750068490367,620.6099853515625,566.8800048828125,1.1911685856832577,44.8167831588152,0.0,23.63,2.270607967563483,5.630768818370093,0.4032500784183754,28.736864841146826
760,2022-01-06,554.3400268554688,563.3599853515625,542.010009765625,553.2899780273438,553.2899780273438,5711800,World,OWID_WRL,2667384.0,0.26,7067.0,610.8550008138021,624.1793314615885,0,0.0,0.0,0.0,581.3099975585938,598.2650146484375,670.5,634.5350036621094,403.5299987792969,20.259596522832396,29.72830612690212,620.6099853515625,542.010009765625,14.351109116294529,38.70729378680842,0.0,14.23,2.1084216841660917,6.244999617057943,0.3376175842200262,25.240217249154455
761,2022-01-07,549.4600219726562,553.4299926757812,538.219970703125,541.0599975585938,541.0599975585938,3382900,World,OWID_WRL,2953343.0,0.25,7256.0,606.947334798177,623.8667758517795,0,0.0,0.0,0.0,579.4149780273438,585.3399963378906,657.3224945068359,634.5350036621094,412.8900146484375,20.75862609253118,31.65992129514132,620.6099853515625,538.219970703125,3.4470522521294518,30.716670089993706,0.0,12.23,1.9578201352970852,6.672499644410948,0.29341629668530655,22.685371866525657
762,2022-01-10,538.489990234375,543.6900024414062,526.3200073242188,539.8499755859375,539.8499755859375,4486100,World,OWID_WRL,3159434.0,0.21,6572.0,602.7543334960938,623.3976643880209,0,0.0,0.0,0.0,573.4649963378906,579.3900146484375,655.2274932861328,635.1799926757812,406.2699890136719,21.348628992151085,33.75437101869916,620.6099853515625,526.3200073242188,14.349317440497344,21.61216027907978,0.0,1.21,1.817975839918722,6.282321098381594,0.28937964351854856,22.443323420933595
763,2022-01-11,536.989990234375,543.9099731445312,530.0700073242188,540.8400268554688,540.8400268554688,3077800,World,OWID_WRL,3028898.0,0.3,9106.0,598.6543334960937,622.8675537109375,0,0.0,0.0,0.0,573.4649963378906,579.3900146484375,642.1174926757812,638.9599914550781,391.30999755859375,21.91457050643283,35.67696091836475,620.6099853515625,526.3200073242188,15.399324334383923,16.20428147479722,0.99,0.0,1.758834708495956,5.833583877068624,0.3015015718570195,23.165670973937324
764,2022-01-12,544.27001953125,544.27001953125,532.02001953125,537.219970703125,537.219970703125,3787400,World,OWID_WRL,3446713.0,0.26,9023.0,595.1649983723959,622.2752197265625,0,0.0,0.0,0.0,570.2000122070312,579.3900146484375,641.3499908447266,638.9599914550781,396.57000732421875,22.45422523380342,37.423200914806,620.6099853515625,526.3200073242188,11.56004445747702,12.111291079847826,0.0,3.62,1.6332036578891018,5.675470742992294,0.287765320595772,22.346099556605566
765,2022-01-13,537.0599975585938,540.7899780273438,518.260009765625,519.2000122070312,519.2000122070312,4475100,World,OWID_WRL,3185558.0,0.26,8229.0,591.8793314615885,621.3028862847223,0,0.0,0.0,0.0,564.125,575.3600158691406,641.3499908447266,638.9599914550781,407.4599914550781,23.09933514924449,39.39436799564448,620.6099853515625,518.260009765625,0.9184198003222609,8.745205140969684,0.0,18.02,1.516546253754166,6.557222832778558,0.2312787429112798,18.783621843778107
